mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.4148936170212766,	0.2582781456953642,	0.3183673469387755,	0.28780487804878047,	0.36875,	0.3232876712328767,	0.23214285714285715,	0.12149532710280374,	0.15950920245398773,	0.0,	0.0,	0,	0.30833333333333335,	0.23870967741935484,	0.2690909090909091,	[False, True, True, False, True, False, False, False]
0.4148936170212766,	0.2582781456953642,	0.3183673469387755,	0.28780487804878047,	0.36875,	0.3232876712328767,	0.23214285714285715,	0.12149532710280374,	0.15950920245398773,	0.0,	0.0,	0,	0.30833333333333335,	0.23870967741935484,	0.2690909090909091,	[False, True, True, False, False, True, False, False]
0.4148936170212766,	0.2582781456953642,	0.3183673469387755,	0.28780487804878047,	0.36875,	0.3232876712328767,	0.23214285714285715,	0.12149532710280374,	0.15950920245398773,	0.0,	0.0,	0,	0.30833333333333335,	0.23870967741935484,	0.2690909090909091,	[False, True, True, False, True, True, False, False]
0.41509433962264153,	0.2913907284768212,	0.34241245136186765,	0.25742574257425743,	0.325,	0.28729281767955805,	0.25,	0.102803738317757,	0.1456953642384106,	0.0,	0.0,	0,	0.2988826815642458,	0.23010752688172043,	0.2600243013365735,	[True, True, True, False, False, False, False, True]
0.41509433962264153,	0.2913907284768212,	0.34241245136186765,	0.25742574257425743,	0.325,	0.28729281767955805,	0.25,	0.102803738317757,	0.1456953642384106,	0.0,	0.0,	0,	0.2988826815642458,	0.23010752688172043,	0.2600243013365735,	[True, True, True, False, True, False, False, True]
0.41509433962264153,	0.2913907284768212,	0.34241245136186765,	0.25742574257425743,	0.325,	0.28729281767955805,	0.25,	0.102803738317757,	0.1456953642384106,	0.0,	0.0,	0,	0.2988826815642458,	0.23010752688172043,	0.2600243013365735,	[True, True, True, False, False, True, False, True]
0.41509433962264153,	0.2913907284768212,	0.34241245136186765,	0.25742574257425743,	0.325,	0.28729281767955805,	0.25,	0.102803738317757,	0.1456953642384106,	0.0,	0.0,	0,	0.2988826815642458,	0.23010752688172043,	0.2600243013365735,	[True, True, True, False, True, True, False, True]
0.40404040404040403,	0.26490066225165565,	0.32,	0.266304347826087,	0.30625,	0.28488372093023256,	0.21818181818181817,	0.11214953271028037,	0.14814814814814817,	0.0,	0.0,	0,	0.29022988505747127,	0.2172043010752688,	0.24846248462484624,	[False, True, True, False, False, False, True, True]
0.40404040404040403,	0.26490066225165565,	0.32,	0.266304347826087,	0.30625,	0.28488372093023256,	0.21818181818181817,	0.11214953271028037,	0.14814814814814817,	0.0,	0.0,	0,	0.29022988505747127,	0.2172043010752688,	0.24846248462484624,	[False, True, True, False, True, False, True, True]
0.40404040404040403,	0.26490066225165565,	0.32,	0.266304347826087,	0.30625,	0.28488372093023256,	0.21818181818181817,	0.11214953271028037,	0.14814814814814817,	0.0,	0.0,	0,	0.29022988505747127,	0.2172043010752688,	0.24846248462484624,	[False, True, True, False, False, True, True, True]
0.40404040404040403,	0.26490066225165565,	0.32,	0.266304347826087,	0.30625,	0.28488372093023256,	0.21818181818181817,	0.11214953271028037,	0.14814814814814817,	0.0,	0.0,	0,	0.29022988505747127,	0.2172043010752688,	0.24846248462484624,	[False, True, True, False, True, True, True, True]
0.4444444444444444,	0.2119205298013245,	0.28699551569506726,	0.2849162011173184,	0.31875,	0.30088495575221236,	0.22388059701492538,	0.14018691588785046,	0.1724137931034483,	0.0,	0.0,	0,	0.30246913580246915,	0.210752688172043,	0.24841571609632446,	[True, True, True, False, False, False, False, False]
0.4444444444444444,	0.2119205298013245,	0.28699551569506726,	0.2849162011173184,	0.31875,	0.30088495575221236,	0.22388059701492538,	0.14018691588785046,	0.1724137931034483,	0.0,	0.0,	0,	0.30246913580246915,	0.210752688172043,	0.24841571609632446,	[True, True, True, False, True, False, False, False]
0.4444444444444444,	0.2119205298013245,	0.28699551569506726,	0.2849162011173184,	0.31875,	0.30088495575221236,	0.22388059701492538,	0.14018691588785046,	0.1724137931034483,	0.0,	0.0,	0,	0.30246913580246915,	0.210752688172043,	0.24841571609632446,	[True, True, True, False, False, True, False, False]
0.4444444444444444,	0.2119205298013245,	0.28699551569506726,	0.2849162011173184,	0.31875,	0.30088495575221236,	0.22388059701492538,	0.14018691588785046,	0.1724137931034483,	0.0,	0.0,	0,	0.30246913580246915,	0.210752688172043,	0.24841571609632446,	[True, True, True, False, True, True, False, False]
0.3106796116504854,	0.2119205298013245,	0.25196850393700787,	0.28272251308900526,	0.3375,	0.30769230769230765,	0.21428571428571427,	0.11214953271028037,	0.14723926380368096,	0.0,	0.0,	0,	0.2792022792022792,	0.210752688172043,	0.24019607843137256,	[True, True, True, False, False, False, True, False]
0.3106796116504854,	0.2119205298013245,	0.25196850393700787,	0.28272251308900526,	0.3375,	0.30769230769230765,	0.21428571428571427,	0.11214953271028037,	0.14723926380368096,	0.0,	0.0,	0,	0.2792022792022792,	0.210752688172043,	0.24019607843137256,	[True, True, True, False, True, False, True, False]
0.3106796116504854,	0.2119205298013245,	0.25196850393700787,	0.28272251308900526,	0.3375,	0.30769230769230765,	0.21428571428571427,	0.11214953271028037,	0.14723926380368096,	0.0,	0.0,	0,	0.2792022792022792,	0.210752688172043,	0.24019607843137256,	[True, True, True, False, False, True, True, False]
0.3106796116504854,	0.2119205298013245,	0.25196850393700787,	0.28272251308900526,	0.3375,	0.30769230769230765,	0.21428571428571427,	0.11214953271028037,	0.14723926380368096,	0.0,	0.0,	0,	0.2792022792022792,	0.210752688172043,	0.24019607843137256,	[True, True, True, False, True, True, True, False]
0.3137254901960784,	0.2119205298013245,	0.25296442687747034,	0.27461139896373055,	0.33125,	0.3002832861189802,	0.2,	0.102803738317757,	0.13580246913580246,	0.0,	0.0,	0,	0.27350427350427353,	0.2064516129032258,	0.23529411764705885,	[True, True, True, False, False, False, True, True]
0.3137254901960784,	0.2119205298013245,	0.25296442687747034,	0.27461139896373055,	0.33125,	0.3002832861189802,	0.2,	0.102803738317757,	0.13580246913580246,	0.0,	0.0,	0,	0.27350427350427353,	0.2064516129032258,	0.23529411764705885,	[True, True, True, False, True, False, True, True]
0.3137254901960784,	0.2119205298013245,	0.25296442687747034,	0.27461139896373055,	0.33125,	0.3002832861189802,	0.2,	0.102803738317757,	0.13580246913580246,	0.0,	0.0,	0,	0.27350427350427353,	0.2064516129032258,	0.23529411764705885,	[True, True, True, False, False, True, True, True]
0.3137254901960784,	0.2119205298013245,	0.25296442687747034,	0.27461139896373055,	0.33125,	0.3002832861189802,	0.2,	0.102803738317757,	0.13580246913580246,	0.0,	0.0,	0,	0.27350427350427353,	0.2064516129032258,	0.23529411764705885,	[True, True, True, False, True, True, True, True]
0.5232558139534884,	0.2980132450331126,	0.379746835443038,	0.19161676646706588,	0.2,	0.1957186544342508,	0.2,	0.04672897196261682,	0.07575757575757575,	0,	0.0,	0,	0.2949640287769784,	0.17634408602150536,	0.22072678331090173,	[True, True, False, False, False, False, False, False]
0.5232558139534884,	0.2980132450331126,	0.379746835443038,	0.19161676646706588,	0.2,	0.1957186544342508,	0.2,	0.04672897196261682,	0.07575757575757575,	0,	0.0,	0,	0.2949640287769784,	0.17634408602150536,	0.22072678331090173,	[True, True, False, False, True, False, False, False]
0.5232558139534884,	0.2980132450331126,	0.379746835443038,	0.19161676646706588,	0.2,	0.1957186544342508,	0.2,	0.04672897196261682,	0.07575757575757575,	0,	0.0,	0,	0.2949640287769784,	0.17634408602150536,	0.22072678331090173,	[True, True, False, False, False, True, False, False]
0.5232558139534884,	0.2980132450331126,	0.379746835443038,	0.19161676646706588,	0.2,	0.1957186544342508,	0.2,	0.04672897196261682,	0.07575757575757575,	0,	0.0,	0,	0.2949640287769784,	0.17634408602150536,	0.22072678331090173,	[True, True, False, False, True, True, False, False]
0.5176470588235295,	0.2913907284768212,	0.37288135593220334,	0.19047619047619047,	0.2,	0.1951219512195122,	0.19047619047619047,	0.037383177570093455,	0.06249999999999999,	0.0,	0.0,	0,	0.28776978417266186,	0.17204301075268819,	0.21534320323014805,	[False, True, False, False, False, False, True, False]
0.5176470588235295,	0.2913907284768212,	0.37288135593220334,	0.19047619047619047,	0.2,	0.1951219512195122,	0.19047619047619047,	0.037383177570093455,	0.06249999999999999,	0.0,	0.0,	0,	0.28776978417266186,	0.17204301075268819,	0.21534320323014805,	[False, True, False, False, True, False, True, False]
0.5176470588235295,	0.2913907284768212,	0.37288135593220334,	0.19047619047619047,	0.2,	0.1951219512195122,	0.19047619047619047,	0.037383177570093455,	0.06249999999999999,	0.0,	0.0,	0,	0.28776978417266186,	0.17204301075268819,	0.21534320323014805,	[False, True, False, False, False, True, True, False]
0.5176470588235295,	0.2913907284768212,	0.37288135593220334,	0.19047619047619047,	0.2,	0.1951219512195122,	0.19047619047619047,	0.037383177570093455,	0.06249999999999999,	0.0,	0.0,	0,	0.28776978417266186,	0.17204301075268819,	0.21534320323014805,	[False, True, False, False, True, True, True, False]
0.5324675324675324,	0.271523178807947,	0.35964912280701755,	0.19642857142857142,	0.20625,	0.2012195121951219,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2915129151291513,	0.16989247311827957,	0.21467391304347827,	[False, True, False, False, False, False, False, False]
0.5324675324675324,	0.271523178807947,	0.35964912280701755,	0.19642857142857142,	0.20625,	0.2012195121951219,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2915129151291513,	0.16989247311827957,	0.21467391304347827,	[False, True, False, False, True, False, False, False]
0.5324675324675324,	0.271523178807947,	0.35964912280701755,	0.19642857142857142,	0.20625,	0.2012195121951219,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2915129151291513,	0.16989247311827957,	0.21467391304347827,	[False, True, False, False, False, True, False, False]
0.5324675324675324,	0.271523178807947,	0.35964912280701755,	0.19642857142857142,	0.20625,	0.2012195121951219,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2915129151291513,	0.16989247311827957,	0.21467391304347827,	[False, True, False, False, True, True, False, False]
0.47619047619047616,	0.26490066225165565,	0.34042553191489366,	0.1875,	0.1875,	0.1875,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2777777777777778,	0.16129032258064516,	0.20408163265306123,	[True, True, False, False, False, False, False, True]
0.47619047619047616,	0.26490066225165565,	0.34042553191489366,	0.1875,	0.1875,	0.1875,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2777777777777778,	0.16129032258064516,	0.20408163265306123,	[True, True, False, False, True, False, False, True]
0.47619047619047616,	0.26490066225165565,	0.34042553191489366,	0.1875,	0.1875,	0.1875,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2777777777777778,	0.16129032258064516,	0.20408163265306123,	[True, True, False, False, False, True, False, True]
0.47619047619047616,	0.26490066225165565,	0.34042553191489366,	0.1875,	0.1875,	0.1875,	0.19230769230769232,	0.04672897196261682,	0.07518796992481203,	0,	0.0,	0,	0.2777777777777778,	0.16129032258064516,	0.20408163265306123,	[True, True, False, False, True, True, False, True]
0.5,	0.23841059602649006,	0.32286995515695066,	0.18478260869565216,	0.2125,	0.19767441860465115,	0.16,	0.037383177570093455,	0.0606060606060606,	0.0,	0.0,	0,	0.2624113475177305,	0.15913978494623657,	0.19812583668005357,	[True, True, False, False, False, False, True, False]
0.5,	0.23841059602649006,	0.32286995515695066,	0.18478260869565216,	0.2125,	0.19767441860465115,	0.16,	0.037383177570093455,	0.0606060606060606,	0.0,	0.0,	0,	0.2624113475177305,	0.15913978494623657,	0.19812583668005357,	[True, True, False, False, True, False, True, False]
0.5,	0.23841059602649006,	0.32286995515695066,	0.18478260869565216,	0.2125,	0.19767441860465115,	0.16,	0.037383177570093455,	0.0606060606060606,	0.0,	0.0,	0,	0.2624113475177305,	0.15913978494623657,	0.19812583668005357,	[True, True, False, False, False, True, True, False]
0.5,	0.23841059602649006,	0.32286995515695066,	0.18478260869565216,	0.2125,	0.19767441860465115,	0.16,	0.037383177570093455,	0.0606060606060606,	0.0,	0.0,	0,	0.2624113475177305,	0.15913978494623657,	0.19812583668005357,	[True, True, False, False, True, True, True, False]
0.5211267605633803,	0.24503311258278146,	0.3333333333333333,	0.17045454545454544,	0.1875,	0.17857142857142858,	0.15384615384615385,	0.037383177570093455,	0.06015037593984962,	0.0,	0.0,	0,	0.2591240875912409,	0.15268817204301074,	0.1921515561569689,	[True, True, False, False, False, False, True, True]
0.5211267605633803,	0.24503311258278146,	0.3333333333333333,	0.17045454545454544,	0.1875,	0.17857142857142858,	0.15384615384615385,	0.037383177570093455,	0.06015037593984962,	0.0,	0.0,	0,	0.2591240875912409,	0.15268817204301074,	0.1921515561569689,	[True, True, False, False, True, False, True, True]
0.5211267605633803,	0.24503311258278146,	0.3333333333333333,	0.17045454545454544,	0.1875,	0.17857142857142858,	0.15384615384615385,	0.037383177570093455,	0.06015037593984962,	0.0,	0.0,	0,	0.2591240875912409,	0.15268817204301074,	0.1921515561569689,	[True, True, False, False, False, True, True, True]
0.5211267605633803,	0.24503311258278146,	0.3333333333333333,	0.17045454545454544,	0.1875,	0.17857142857142858,	0.15384615384615385,	0.037383177570093455,	0.06015037593984962,	0.0,	0.0,	0,	0.2591240875912409,	0.15268817204301074,	0.1921515561569689,	[True, True, False, False, True, True, True, True]
0.47435897435897434,	0.24503311258278146,	0.3231441048034934,	0.16759776536312848,	0.1875,	0.1769911504424779,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2508710801393728,	0.15483870967741936,	0.19148936170212766,	[False, True, False, False, False, False, False, True]
0.47435897435897434,	0.24503311258278146,	0.3231441048034934,	0.16759776536312848,	0.1875,	0.1769911504424779,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2508710801393728,	0.15483870967741936,	0.19148936170212766,	[False, True, False, False, True, False, False, True]
0.47435897435897434,	0.24503311258278146,	0.3231441048034934,	0.16759776536312848,	0.1875,	0.1769911504424779,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2508710801393728,	0.15483870967741936,	0.19148936170212766,	[False, True, False, False, False, True, False, True]
0.47435897435897434,	0.24503311258278146,	0.3231441048034934,	0.16759776536312848,	0.1875,	0.1769911504424779,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2508710801393728,	0.15483870967741936,	0.19148936170212766,	[False, True, False, False, True, True, False, True]
0.5072463768115942,	0.23178807947019867,	0.3181818181818182,	0.1696969696969697,	0.175,	0.1723076923076923,	0.16666666666666666,	0.037383177570093455,	0.06106870229007633,	0.0,	0.0,	0,	0.25868725868725867,	0.14408602150537633,	0.18508287292817677,	[False, True, False, False, False, False, True, True]
0.5072463768115942,	0.23178807947019867,	0.3181818181818182,	0.1696969696969697,	0.175,	0.1723076923076923,	0.16666666666666666,	0.037383177570093455,	0.06106870229007633,	0.0,	0.0,	0,	0.25868725868725867,	0.14408602150537633,	0.18508287292817677,	[False, True, False, False, True, False, True, True]
0.5072463768115942,	0.23178807947019867,	0.3181818181818182,	0.1696969696969697,	0.175,	0.1723076923076923,	0.16666666666666666,	0.037383177570093455,	0.06106870229007633,	0.0,	0.0,	0,	0.25868725868725867,	0.14408602150537633,	0.18508287292817677,	[False, True, False, False, False, True, True, True]
0.5072463768115942,	0.23178807947019867,	0.3181818181818182,	0.1696969696969697,	0.175,	0.1723076923076923,	0.16666666666666666,	0.037383177570093455,	0.06106870229007633,	0.0,	0.0,	0,	0.25868725868725867,	0.14408602150537633,	0.18508287292817677,	[False, True, False, False, True, True, True, True]
0.23529411764705882,	0.10596026490066225,	0.14611872146118723,	0.20540540540540542,	0.2375,	0.22028985507246376,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0,	0.0,	0,	0.22857142857142856,	0.13763440860215054,	0.17181208053691274,	[False, False, True, False, False, False, False, False]
0.23529411764705882,	0.10596026490066225,	0.14611872146118723,	0.20540540540540542,	0.2375,	0.22028985507246376,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0,	0.0,	0,	0.22857142857142856,	0.13763440860215054,	0.17181208053691274,	[False, False, True, False, True, False, False, False]
0.23529411764705882,	0.10596026490066225,	0.14611872146118723,	0.20540540540540542,	0.2375,	0.22028985507246376,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0,	0.0,	0,	0.22857142857142856,	0.13763440860215054,	0.17181208053691274,	[False, False, True, False, False, True, False, False]
0.23529411764705882,	0.10596026490066225,	0.14611872146118723,	0.20540540540540542,	0.2375,	0.22028985507246376,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0,	0.0,	0,	0.22857142857142856,	0.13763440860215054,	0.17181208053691274,	[False, False, True, False, True, True, False, False]
0.25,	0.13245033112582782,	0.17316017316017318,	0.18617021276595744,	0.21875,	0.2011494252873563,	0.36666666666666664,	0.102803738317757,	0.16058394160583941,	0.0,	0.0,	0,	0.20952380952380953,	0.14193548387096774,	0.16923076923076924,	[True, False, True, False, False, False, False, True]
0.25,	0.13245033112582782,	0.17316017316017318,	0.18617021276595744,	0.21875,	0.2011494252873563,	0.36666666666666664,	0.102803738317757,	0.16058394160583941,	0.0,	0.0,	0,	0.20952380952380953,	0.14193548387096774,	0.16923076923076924,	[True, False, True, False, True, False, False, True]
0.25,	0.13245033112582782,	0.17316017316017318,	0.18617021276595744,	0.21875,	0.2011494252873563,	0.36666666666666664,	0.102803738317757,	0.16058394160583941,	0.0,	0.0,	0,	0.20952380952380953,	0.14193548387096774,	0.16923076923076924,	[True, False, True, False, False, True, False, True]
0.25,	0.13245033112582782,	0.17316017316017318,	0.18617021276595744,	0.21875,	0.2011494252873563,	0.36666666666666664,	0.102803738317757,	0.16058394160583941,	0.0,	0.0,	0,	0.20952380952380953,	0.14193548387096774,	0.16923076923076924,	[True, False, True, False, True, True, False, True]
0.2222222222222222,	0.07947019867549669,	0.11707317073170731,	0.20603015075376885,	0.25625,	0.22841225626740946,	0.5294117647058824,	0.08411214953271028,	0.14516129032258063,	0.0,	0.0,	0,	0.22794117647058823,	0.13333333333333333,	0.16824966078697423,	[False, False, True, False, False, False, True, True]
0.2222222222222222,	0.07947019867549669,	0.11707317073170731,	0.20603015075376885,	0.25625,	0.22841225626740946,	0.5294117647058824,	0.08411214953271028,	0.14516129032258063,	0.0,	0.0,	0,	0.22794117647058823,	0.13333333333333333,	0.16824966078697423,	[False, False, True, False, True, False, True, True]
0.2222222222222222,	0.07947019867549669,	0.11707317073170731,	0.20603015075376885,	0.25625,	0.22841225626740946,	0.5294117647058824,	0.08411214953271028,	0.14516129032258063,	0.0,	0.0,	0,	0.22794117647058823,	0.13333333333333333,	0.16824966078697423,	[False, False, True, False, False, True, True, True]
0.2222222222222222,	0.07947019867549669,	0.11707317073170731,	0.20603015075376885,	0.25625,	0.22841225626740946,	0.5294117647058824,	0.08411214953271028,	0.14516129032258063,	0.0,	0.0,	0,	0.22794117647058823,	0.13333333333333333,	0.16824966078697423,	[False, False, True, False, True, True, True, True]
0.21739130434782608,	0.13245033112582782,	0.16460905349794241,	0.17094017094017094,	0.25,	0.20304568527918782,	0.2619047619047619,	0.102803738317757,	0.14765100671140938,	0.0,	0.0,	0,	0.18489583333333334,	0.15268817204301074,	0.16725559481743227,	[True, False, True, False, False, False, True, True]
0.21739130434782608,	0.13245033112582782,	0.16460905349794241,	0.17094017094017094,	0.25,	0.20304568527918782,	0.2619047619047619,	0.102803738317757,	0.14765100671140938,	0.0,	0.0,	0,	0.18489583333333334,	0.15268817204301074,	0.16725559481743227,	[True, False, True, False, True, False, True, True]
0.21739130434782608,	0.13245033112582782,	0.16460905349794241,	0.17094017094017094,	0.25,	0.20304568527918782,	0.2619047619047619,	0.102803738317757,	0.14765100671140938,	0.0,	0.0,	0,	0.18489583333333334,	0.15268817204301074,	0.16725559481743227,	[True, False, True, False, False, True, True, True]
0.21739130434782608,	0.13245033112582782,	0.16460905349794241,	0.17094017094017094,	0.25,	0.20304568527918782,	0.2619047619047619,	0.102803738317757,	0.14765100671140938,	0.0,	0.0,	0,	0.18489583333333334,	0.15268817204301074,	0.16725559481743227,	[True, False, True, False, True, True, True, True]
0.22413793103448276,	0.08609271523178808,	0.12440191387559808,	0.19617224880382775,	0.25625,	0.2222222222222222,	0.22448979591836735,	0.102803738317757,	0.14102564102564102,	0.0,	0.0,	0,	0.19287833827893175,	0.13978494623655913,	0.1620947630922693,	[True, False, True, False, False, False, False, False]
0.22413793103448276,	0.08609271523178808,	0.12440191387559808,	0.19617224880382775,	0.25625,	0.2222222222222222,	0.22448979591836735,	0.102803738317757,	0.14102564102564102,	0.0,	0.0,	0,	0.19287833827893175,	0.13978494623655913,	0.1620947630922693,	[True, False, True, False, True, False, False, False]
0.22413793103448276,	0.08609271523178808,	0.12440191387559808,	0.19617224880382775,	0.25625,	0.2222222222222222,	0.22448979591836735,	0.102803738317757,	0.14102564102564102,	0.0,	0.0,	0,	0.19287833827893175,	0.13978494623655913,	0.1620947630922693,	[True, False, True, False, False, True, False, False]
0.22413793103448276,	0.08609271523178808,	0.12440191387559808,	0.19617224880382775,	0.25625,	0.2222222222222222,	0.22448979591836735,	0.102803738317757,	0.14102564102564102,	0.0,	0.0,	0,	0.19287833827893175,	0.13978494623655913,	0.1620947630922693,	[True, False, True, False, True, True, False, False]
0.2073170731707317,	0.11258278145695365,	0.1459227467811159,	0.16806722689075632,	0.25,	0.20100502512562815,	0.2682926829268293,	0.102803738317757,	0.14864864864864866,	0.0,	0.0,	0,	0.18037135278514588,	0.14623655913978495,	0.16152019002375295,	[True, False, True, False, False, False, True, False]
0.2073170731707317,	0.11258278145695365,	0.1459227467811159,	0.16806722689075632,	0.25,	0.20100502512562815,	0.2682926829268293,	0.102803738317757,	0.14864864864864866,	0.0,	0.0,	0,	0.18037135278514588,	0.14623655913978495,	0.16152019002375295,	[True, False, True, False, True, False, True, False]
0.2073170731707317,	0.11258278145695365,	0.1459227467811159,	0.16806722689075632,	0.25,	0.20100502512562815,	0.2682926829268293,	0.102803738317757,	0.14864864864864866,	0.0,	0.0,	0,	0.18037135278514588,	0.14623655913978495,	0.16152019002375295,	[True, False, True, False, False, True, True, False]
0.2073170731707317,	0.11258278145695365,	0.1459227467811159,	0.16806722689075632,	0.25,	0.20100502512562815,	0.2682926829268293,	0.102803738317757,	0.14864864864864866,	0.0,	0.0,	0,	0.18037135278514588,	0.14623655913978495,	0.16152019002375295,	[True, False, True, False, True, True, True, False]
0.3090909090909091,	0.11258278145695365,	0.1650485436893204,	0.17222222222222222,	0.19375,	0.18235294117647055,	0.375,	0.08411214953271028,	0.13740458015267173,	0,	0.0,	0,	0.22007722007722008,	0.12258064516129032,	0.15745856353591162,	[False, False, True, False, False, False, False, True]
0.3090909090909091,	0.11258278145695365,	0.1650485436893204,	0.17222222222222222,	0.19375,	0.18235294117647055,	0.375,	0.08411214953271028,	0.13740458015267173,	0,	0.0,	0,	0.22007722007722008,	0.12258064516129032,	0.15745856353591162,	[False, False, True, False, True, False, False, True]
0.3090909090909091,	0.11258278145695365,	0.1650485436893204,	0.17222222222222222,	0.19375,	0.18235294117647055,	0.375,	0.08411214953271028,	0.13740458015267173,	0,	0.0,	0,	0.22007722007722008,	0.12258064516129032,	0.15745856353591162,	[False, False, True, False, False, True, False, True]
0.3090909090909091,	0.11258278145695365,	0.1650485436893204,	0.17222222222222222,	0.19375,	0.18235294117647055,	0.375,	0.08411214953271028,	0.13740458015267173,	0,	0.0,	0,	0.22007722007722008,	0.12258064516129032,	0.15745856353591162,	[False, False, True, False, True, True, False, True]
0.32786885245901637,	0.13245033112582782,	0.18867924528301888,	0.11304347826086956,	0.08125,	0.09454545454545454,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0.0,	0.0,	0,	0.2087378640776699,	0.09247311827956989,	0.12816691505216096,	[False, False, True, False, False, False, True, False]
0.32786885245901637,	0.13245033112582782,	0.18867924528301888,	0.11304347826086956,	0.08125,	0.09454545454545454,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0.0,	0.0,	0,	0.2087378640776699,	0.09247311827956989,	0.12816691505216096,	[False, False, True, False, True, False, True, False]
0.32786885245901637,	0.13245033112582782,	0.18867924528301888,	0.11304347826086956,	0.08125,	0.09454545454545454,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0.0,	0.0,	0,	0.2087378640776699,	0.09247311827956989,	0.12816691505216096,	[False, False, True, False, False, True, True, False]
0.32786885245901637,	0.13245033112582782,	0.18867924528301888,	0.11304347826086956,	0.08125,	0.09454545454545454,	0.37037037037037035,	0.09345794392523364,	0.14925373134328357,	0.0,	0.0,	0,	0.2087378640776699,	0.09247311827956989,	0.12816691505216096,	[False, False, True, False, True, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, True, False, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, True, False, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, True, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, True, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, True, True, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, True, True, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, False, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, True, False, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, True, False, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, True, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, True, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, False, False, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, False, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, True, False, False, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, True, False, False, True]
