mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.5421686746987951,	0.2980132450331126,	0.38461538461538464,	0.42201834862385323,	0.2875,	0.3420074349442379,	0.45098039215686275,	0.21495327102803738,	0.2911392405063291,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4801587301587302,	0.26021505376344084,	0.33751743375174337,	[True, True, True, True, True, False, False, False, True]
0.5157894736842106,	0.32450331125827814,	0.3983739837398374,	0.43564356435643564,	0.275,	0.3371647509578544,	0.45652173913043476,	0.19626168224299065,	0.27450980392156865,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4782608695652174,	0.26021505376344084,	0.3370473537604457,	[True, True, True, True, True, False, True, False, True]
0.5432098765432098,	0.2913907284768212,	0.3793103448275862,	0.4144144144144144,	0.2875,	0.33948339483394835,	0.46,	0.21495327102803738,	0.29299363057324845,	0.7777777777777778,	0.14893617021276595,	0.25,	0.47808764940239046,	0.25806451612903225,	0.33519553072625696,	[True, True, True, True, True, False, False, True, True]
0.4878048780487805,	0.26490066225165565,	0.34334763948497854,	0.4823529411764706,	0.25625,	0.3346938775510204,	0.509090909090909,	0.2616822429906542,	0.34567901234567894,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5021645021645021,	0.24946236559139784,	0.3333333333333333,	[False, False, True, True, True, False, False, False, True]
0.5357142857142857,	0.2980132450331126,	0.3829787234042553,	0.4166666666666667,	0.28125,	0.33582089552238803,	0.42592592592592593,	0.21495327102803738,	0.2857142857142857,	0.7777777777777778,	0.14893617021276595,	0.25,	0.47058823529411764,	0.25806451612903225,	0.3333333333333333,	[False, True, True, True, True, False, False, False, True]
0.5432098765432098,	0.2913907284768212,	0.3793103448275862,	0.4166666666666667,	0.28125,	0.33582089552238803,	0.45098039215686275,	0.21495327102803738,	0.2911392405063291,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4779116465863454,	0.25591397849462366,	0.3333333333333333,	[False, True, True, True, True, False, False, True, True]
0.5384615384615384,	0.2781456953642384,	0.3668122270742358,	0.46808510638297873,	0.275,	0.3464566929133859,	0.5116279069767442,	0.205607476635514,	0.29333333333333333,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5088495575221239,	0.24731182795698925,	0.3328509406657019,	[False, True, False, True, True, False, False, True, True]
0.6805555555555556,	0.32450331125827814,	0.4394618834080718,	0.4375,	0.35,	0.38888888888888884,	0.5333333333333333,	0.07476635514018691,	0.13114754098360654,	0,	0.0,	0,	0.5255813953488372,	0.24301075268817204,	0.3323529411764706,	[False, True, True, False, False, True, False, False, False]
0.6067415730337079,	0.3576158940397351,	0.45,	0.4094488188976378,	0.325,	0.36236933797909404,	0.4444444444444444,	0.11214953271028037,	0.1791044776119403,	0.0,	0.0,	0,	0.4777327935222672,	0.2537634408602151,	0.3314606741573034,	[False, True, True, False, True, True, False, True, True]
0.6022727272727273,	0.3509933774834437,	0.4435146443514644,	0.41732283464566927,	0.33125,	0.3693379790940766,	0.42857142857142855,	0.11214953271028037,	0.17777777777777778,	0.0,	0.0,	0,	0.4777327935222672,	0.2537634408602151,	0.3314606741573034,	[True, True, True, False, True, True, True, True, True]
0.4880952380952381,	0.271523178807947,	0.34893617021276596,	0.5108695652173914,	0.29375,	0.3730158730158731,	0.47619047619047616,	0.18691588785046728,	0.2684563758389262,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5021834061135371,	0.24731182795698925,	0.3314121037463977,	[False, False, True, True, True, False, True, False, False]
0.684931506849315,	0.33112582781456956,	0.4464285714285714,	0.4117647058823529,	0.35,	0.37837837837837834,	0.45,	0.08411214953271028,	0.14173228346456693,	0,	0.0,	0,	0.5021834061135371,	0.24731182795698925,	0.3314121037463977,	[True, True, True, False, False, True, False, True, False]
0.5108695652173914,	0.31125827814569534,	0.38683127572016457,	0.43157894736842106,	0.25625,	0.3215686274509804,	0.525,	0.19626168224299065,	0.2857142857142857,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4915254237288136,	0.24946236559139784,	0.3309557774607703,	[False, True, True, True, True, False, True, True, True]
0.49382716049382713,	0.26490066225165565,	0.3448275862068966,	0.4823529411764706,	0.25625,	0.3346938775510204,	0.4909090909090909,	0.2523364485981308,	0.3333333333333333,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5,	0.24731182795698925,	0.33093525179856115,	[False, False, True, True, True, False, False, True, True]
0.5164835164835165,	0.31125827814569534,	0.38842975206611574,	0.43157894736842106,	0.25625,	0.3215686274509804,	0.525,	0.19626168224299065,	0.2857142857142857,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.48945147679324896,	0.24946236559139784,	0.33048433048433046,	[False, True, True, True, True, False, True, False, True]
0.4691358024691358,	0.25165562913907286,	0.3275862068965517,	0.4939759036144578,	0.25625,	0.33744855967078186,	0.5185185185185185,	0.2616822429906542,	0.3478260869565218,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5022026431718062,	0.24516129032258063,	0.32947976878612717,	[True, False, True, True, True, False, False, False, True]
0.4642857142857143,	0.2582781456953642,	0.33191489361702126,	0.5154639175257731,	0.3125,	0.38910505836575876,	0.4418604651162791,	0.17757009345794392,	0.2533333333333333,	0.7,	0.14893617021276595,	0.24561403508771928,	0.49145299145299143,	0.24731182795698925,	0.32904148783977105,	[True, False, True, True, True, False, True, True, False]
0.6944444444444444,	0.33112582781456956,	0.44843049327354256,	0.4140625,	0.33125,	0.3680555555555555,	0.5294117647058824,	0.08411214953271028,	0.14516129032258063,	0,	0.0,	0,	0.5161290322580645,	0.24086021505376345,	0.32844574780058655,	[False, True, True, False, False, True, False, True, False]
0.611764705882353,	0.3443708609271523,	0.4406779661016949,	0.4126984126984127,	0.325,	0.3636363636363636,	0.4444444444444444,	0.11214953271028037,	0.1791044776119403,	0.0,	0.0,	0,	0.4793388429752066,	0.24946236559139784,	0.32814710042432815,	[True, True, True, False, True, True, False, True, True]
0.6,	0.33774834437086093,	0.4322033898305085,	0.42063492063492064,	0.33125,	0.3706293706293706,	0.42857142857142855,	0.11214953271028037,	0.17777777777777778,	0.0,	0.0,	0,	0.4773662551440329,	0.24946236559139784,	0.327683615819209,	[False, True, True, False, True, True, True, True, True]
0.47674418604651164,	0.271523178807947,	0.3459915611814346,	0.5053763440860215,	0.29375,	0.37154150197628466,	0.4634146341463415,	0.17757009345794392,	0.2567567567567568,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4935064935064935,	0.24516129032258063,	0.3275862068965517,	[True, False, True, True, True, False, True, False, False]
0.6071428571428571,	0.33774834437086093,	0.4340425531914893,	0.43333333333333335,	0.325,	0.37142857142857144,	0.4583333333333333,	0.102803738317757,	0.16793893129770993,	0.0,	0.0,	0,	0.4935064935064935,	0.24516129032258063,	0.3275862068965517,	[True, True, True, False, True, True, False, False, True]
0.5584415584415584,	0.2847682119205298,	0.37719298245614036,	0.4215686274509804,	0.26875,	0.3282442748091603,	0.4583333333333333,	0.205607476635514,	0.2838709677419355,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4831932773109244,	0.24731182795698925,	0.32716927453769556,	[True, True, False, True, True, False, False, True, True]
0.4810126582278481,	0.25165562913907286,	0.33043478260869563,	0.4880952380952381,	0.25625,	0.3360655737704918,	0.5,	0.2523364485981308,	0.33540372670807456,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5,	0.24301075268817204,	0.32706222865412443,	[True, False, True, True, True, False, False, True, True]
0.627906976744186,	0.3576158940397351,	0.4556962025316455,	0.3805970149253731,	0.31875,	0.3469387755102041,	0.4074074074074074,	0.102803738317757,	0.16417910447761194,	0,	0.0,	0,	0.46963562753036436,	0.24946236559139784,	0.32584269662921345,	[True, True, True, False, False, True, True, False, False]
0.5930232558139535,	0.33774834437086093,	0.430379746835443,	0.4297520661157025,	0.325,	0.3701067615658363,	0.44,	0.102803738317757,	0.16666666666666669,	0.0,	0.0,	0,	0.4851063829787234,	0.24516129032258063,	0.3257142857142857,	[False, True, True, False, True, True, False, False, True]
0.5584415584415584,	0.2847682119205298,	0.37719298245614036,	0.41346153846153844,	0.26875,	0.3257575757575758,	0.43137254901960786,	0.205607476635514,	0.27848101265822783,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4732510288065844,	0.24731182795698925,	0.32485875706214695,	[True, True, False, True, True, False, False, False, True]
0.4588235294117647,	0.2582781456953642,	0.3305084745762712,	0.5,	0.29375,	0.3700787401574803,	0.47619047619047616,	0.18691588785046728,	0.2684563758389262,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4870689655172414,	0.24301075268817204,	0.32424677187948353,	[False, False, True, True, True, False, True, True, False]
0.3404255319148936,	0.31788079470198677,	0.3287671232876712,	0.5,	0.2875,	0.36507936507936506,	0.5714285714285714,	0.14953271028037382,	0.237037037037037,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.43223443223443225,	0.2537634408602151,	0.31978319783197834,	[False, False, False, True, True, False, False, False, False]
0.33098591549295775,	0.31125827814569534,	0.32081911262798635,	0.5,	0.3,	0.37499999999999994,	0.5333333333333333,	0.14953271028037382,	0.2335766423357664,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.425,	0.25591397849462366,	0.3194630872483222,	[False, False, False, True, True, False, True, False, False]
0.5301204819277109,	0.2913907284768212,	0.376068376068376,	0.46835443037974683,	0.23125,	0.3096234309623431,	0.4666666666666667,	0.19626168224299065,	0.2763157894736842,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5,	0.23440860215053763,	0.3191800878477306,	[False, True, False, True, True, False, True, True, True]
0.5666666666666667,	0.2251655629139073,	0.3222748815165877,	0.5,	0.31875,	0.3893129770992366,	0.5833333333333334,	0.1308411214953271,	0.21374045801526714,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.5384615384615384,	0.22580645161290322,	0.3181818181818182,	[False, False, True, True, False, True, False, False, True]
0.5238095238095238,	0.2913907284768212,	0.37446808510638296,	0.4625,	0.23125,	0.30833333333333335,	0.4444444444444444,	0.18691588785046728,	0.2631578947368421,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4909090909090909,	0.23225806451612904,	0.3153284671532847,	[True, True, False, True, True, False, True, True, True]
0.5733333333333334,	0.2847682119205298,	0.3805309734513274,	0.42857142857142855,	0.3375,	0.37762237762237766,	0.5217391304347826,	0.11214953271028037,	0.1846153846153846,	0.0,	0.0,	0,	0.4801762114537445,	0.23440860215053763,	0.315028901734104,	[True, True, True, False, True, True, True, False, True]
0.4852941176470588,	0.2185430463576159,	0.3013698630136986,	0.5416666666666666,	0.325,	0.40624999999999994,	0.5,	0.14018691588785046,	0.218978102189781,	0.625,	0.10638297872340426,	0.1818181818181818,	0.5198019801980198,	0.22580645161290322,	0.31484257871064464,	[False, False, True, True, False, True, True, True, True]
0.48863636363636365,	0.2847682119205298,	0.3598326359832636,	0.47435897435897434,	0.23125,	0.3109243697478991,	0.45652173913043476,	0.19626168224299065,	0.27450980392156865,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4864864864864865,	0.23225806451612904,	0.314410480349345,	[False, True, False, True, True, False, True, False, True]
0.4782608695652174,	0.2185430463576159,	0.3,	0.5416666666666666,	0.325,	0.40624999999999994,	0.4838709677419355,	0.14018691588785046,	0.21739130434782608,	0.625,	0.10638297872340426,	0.1818181818181818,	0.5147058823529411,	0.22580645161290322,	0.3139013452914798,	[False, False, True, True, False, True, True, False, True]
0.4583333333333333,	0.2185430463576159,	0.29596412556053814,	0.5531914893617021,	0.325,	0.4094488188976378,	0.4838709677419355,	0.14018691588785046,	0.21739130434782608,	0.625,	0.10638297872340426,	0.1818181818181818,	0.5121951219512195,	0.22580645161290322,	0.31343283582089554,	[True, False, True, True, False, True, True, False, True]
0.5689655172413793,	0.2185430463576159,	0.31578947368421056,	0.5,	0.31875,	0.3893129770992366,	0.5416666666666666,	0.12149532710280374,	0.1984732824427481,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.533678756476684,	0.221505376344086,	0.3130699088145896,	[True, False, True, True, False, True, False, False, True]
0.2708333333333333,	0.4304635761589404,	0.33248081841432225,	0.29064039408866993,	0.36875,	0.325068870523416,	0.3048780487804878,	0.2336448598130841,	0.26455026455026454,	0.45,	0.19148936170212766,	0.26865671641791045,	0.28990825688073396,	0.33978494623655914,	0.3128712871287129,	[False, False, False, True, False, False, False, True, False]
0.5121951219512195,	0.2781456953642384,	0.3605150214592274,	0.4588235294117647,	0.24375,	0.3183673469387755,	0.40816326530612246,	0.18691588785046728,	0.2564102564102564,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4778761061946903,	0.23225806451612904,	0.31259044862518093,	[True, True, False, True, True, False, True, False, True]
0.4939759036144578,	0.271523178807947,	0.3504273504273504,	0.42105263157894735,	0.3,	0.35036496350364954,	0.3488372093023256,	0.14018691588785046,	0.19999999999999998,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4444444444444444,	0.24086021505376345,	0.31241283124128316,	[True, True, True, True, False, False, True, False, True]
0.35,	0.32450331125827814,	0.3367697594501718,	0.4673913043478261,	0.26875,	0.3412698412698412,	0.5357142857142857,	0.14018691588785046,	0.22222222222222218,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4227941176470588,	0.24731182795698925,	0.31207598371777473,	[True, False, False, True, True, False, True, False, False]
0.5975609756097561,	0.32450331125827814,	0.4206008583690987,	0.375,	0.3375,	0.3552631578947369,	0.4666666666666667,	0.06542056074766354,	0.11475409836065573,	0,	0.0,	0,	0.45643153526970953,	0.23655913978494625,	0.311614730878187,	[True, True, False, False, False, True, True, False, False]
0.4939759036144578,	0.271523178807947,	0.3504273504273504,	0.42105263157894735,	0.3,	0.35036496350364954,	0.35,	0.1308411214953271,	0.19047619047619047,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4457831325301205,	0.23870967741935484,	0.31092436974789917,	[False, True, True, True, False, False, True, False, True]
0.463768115942029,	0.2119205298013245,	0.2909090909090909,	0.5416666666666666,	0.325,	0.40624999999999994,	0.4838709677419355,	0.14018691588785046,	0.21739130434782608,	0.625,	0.10638297872340426,	0.1818181818181818,	0.5098039215686274,	0.22365591397849463,	0.31091180866965623,	[True, False, True, True, False, True, True, True, True]
0.6153846153846154,	0.2119205298013245,	0.31527093596059114,	0.49514563106796117,	0.31875,	0.38783269961977185,	0.5652173913043478,	0.12149532710280374,	0.2,	0.625,	0.10638297872340426,	0.1818181818181818,	0.543010752688172,	0.2172043010752688,	0.3102918586789555,	[True, False, True, True, False, True, False, True, True]
0.3381294964028777,	0.31125827814569534,	0.3241379310344828,	0.4666666666666667,	0.2625,	0.336,	0.5862068965517241,	0.1588785046728972,	0.24999999999999997,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4222222222222222,	0.24516129032258063,	0.31020408163265306,	[False, False, False, True, True, False, False, True, False]
0.4875,	0.2582781456953642,	0.3376623376623376,	0.4336283185840708,	0.30625,	0.35897435897435903,	0.34146341463414637,	0.1308411214953271,	0.1891891891891892,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.44715447154471544,	0.23655913978494625,	0.30942334739803096,	[False, True, True, True, False, False, True, True, True]
0.3511450381679389,	0.304635761589404,	0.3262411347517731,	0.48314606741573035,	0.26875,	0.3453815261044177,	0.5357142857142857,	0.14018691588785046,	0.22222222222222218,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4307692307692308,	0.24086021505376345,	0.30896551724137933,	[True, False, False, True, True, False, False, False, False]
0.49382716049382713,	0.26490066225165565,	0.3448275862068966,	0.4823529411764706,	0.25625,	0.3346938775510204,	0.4838709677419355,	0.14018691588785046,	0.21739130434782608,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.49760765550239233,	0.22365591397849463,	0.3086053412462908,	[False, True, False, True, False, False, True, True, True]
0.4875,	0.2582781456953642,	0.3376623376623376,	0.4260869565217391,	0.30625,	0.3563636363636364,	0.34146341463414637,	0.1308411214953271,	0.1891891891891892,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4435483870967742,	0.23655913978494625,	0.3085553997194951,	[True, True, True, True, False, False, True, True, True]
0.5535714285714286,	0.2052980132450331,	0.2995169082125604,	0.5,	0.31875,	0.3893129770992366,	0.5833333333333334,	0.1308411214953271,	0.21374045801526714,	0.625,	0.10638297872340426,	0.1818181818181818,	0.531578947368421,	0.2172043010752688,	0.3083969465648855,	[False, False, True, True, False, True, False, True, True]
0.43283582089552236,	0.19205298013245034,	0.26605504587155965,	0.5652173913043478,	0.325,	0.4126984126984127,	0.5833333333333334,	0.1308411214953271,	0.21374045801526714,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.5260416666666666,	0.2172043010752688,	0.3074581430745814,	[False, False, False, True, False, True, True, False, True]
0.34615384615384615,	0.2980132450331126,	0.32028469750889677,	0.4725274725274725,	0.26875,	0.3426294820717132,	0.5,	0.14018691588785046,	0.218978102189781,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4220532319391635,	0.23870967741935484,	0.30494505494505497,	[True, False, False, True, True, False, False, True, False]
0.6164383561643836,	0.2980132450331126,	0.40178571428571436,	0.39416058394160586,	0.3375,	0.36363636363636365,	0.42857142857142855,	0.056074766355140186,	0.09917355371900825,	0,	0.0,	0,	0.46875,	0.22580645161290322,	0.3047895500725689,	[False, True, False, False, False, True, True, False, False]
0.5714285714285714,	0.26490066225165565,	0.36199095022624433,	0.4358974358974359,	0.31875,	0.36823104693140796,	0.5217391304347826,	0.11214953271028037,	0.1846153846153846,	0.0,	0.0,	0,	0.48130841121495327,	0.221505376344086,	0.3033873343151694,	[False, True, True, False, True, True, True, False, True]
0.47126436781609193,	0.271523178807947,	0.34453781512605036,	0.47435897435897434,	0.23125,	0.3109243697478991,	0.4594594594594595,	0.1588785046728972,	0.23611111111111113,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.48130841121495327,	0.221505376344086,	0.3033873343151694,	[False, True, False, True, False, False, False, True, True]
0.48,	0.23841059602649006,	0.3185840707964602,	0.42342342342342343,	0.29375,	0.3468634686346863,	0.37209302325581395,	0.14953271028037382,	0.21333333333333332,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.44398340248962653,	0.23010752688172043,	0.3031161473087819,	[False, True, True, True, False, False, False, True, True]
0.6153846153846154,	0.31788079470198677,	0.41921397379912667,	0.37404580152671757,	0.30625,	0.33676975945017185,	0.4666666666666667,	0.06542056074766354,	0.11475409836065573,	0,	0.0,	0,	0.4642857142857143,	0.22365591397849463,	0.30188679245283023,	[True, True, False, False, False, True, False, False, False]
0.6172839506172839,	0.33112582781456956,	0.4310344827586207,	0.3533834586466165,	0.29375,	0.32081911262798635,	0.47058823529411764,	0.07476635514018691,	0.1290322580645161,	0,	0.0,	0,	0.45454545454545453,	0.22580645161290322,	0.3017241379310345,	[False, True, False, False, False, True, True, True, False]
0.6024096385542169,	0.33112582781456956,	0.4273504273504274,	0.352112676056338,	0.3125,	0.3311258278145695,	0.3333333333333333,	0.06542056074766354,	0.10937499999999999,	0,	0.0,	0,	0.4349593495934959,	0.23010752688172043,	0.3009845288326301,	[True, True, False, False, False, True, False, True, False]
0.5802469135802469,	0.31125827814569534,	0.4051724137931035,	0.3858267716535433,	0.30625,	0.34146341463414637,	0.4666666666666667,	0.06542056074766354,	0.11475409836065573,	0,	0.0,	0,	0.4618834080717489,	0.221505376344086,	0.2994186046511628,	[False, True, False, False, False, True, False, False, False]
0.5930232558139535,	0.33774834437086093,	0.430379746835443,	0.34814814814814815,	0.29375,	0.3186440677966102,	0.4375,	0.06542056074766354,	0.1138211382113821,	0,	0.0,	0,	0.4430379746835443,	0.22580645161290322,	0.29914529914529914,	[False, True, False, False, False, True, False, True, False]
0.30952380952380953,	0.2582781456953642,	0.2815884476534296,	0.4945054945054945,	0.28125,	0.35856573705179284,	0.6521739130434783,	0.14018691588785046,	0.23076923076923073,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4246031746031746,	0.23010752688172043,	0.298465829846583,	[False, False, False, True, True, False, True, True, False]
0.43548387096774194,	0.17880794701986755,	0.2535211267605634,	0.5360824742268041,	0.325,	0.40466926070038906,	0.5416666666666666,	0.12149532710280374,	0.1984732824427481,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5077720207253886,	0.210752688172043,	0.29787234042553196,	[True, False, False, True, False, True, True, False, True]
0.37623762376237624,	0.25165562913907286,	0.30158730158730157,	0.4766355140186916,	0.31875,	0.3820224719101123,	0.38095238095238093,	0.07476635514018691,	0.12499999999999999,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.43568464730290457,	0.22580645161290322,	0.29745042492917845,	[False, False, True, True, False, False, True, True, False]
0.40425531914893614,	0.25165562913907286,	0.31020408163265306,	0.4854368932038835,	0.3125,	0.38022813688212925,	0.34782608695652173,	0.07476635514018691,	0.12307692307692306,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4458874458874459,	0.221505376344086,	0.2959770114942528,	[False, False, True, True, False, False, False, False, False]
0.36538461538461536,	0.25165562913907286,	0.2980392156862745,	0.4854368932038835,	0.3125,	0.38022813688212925,	0.42857142857142855,	0.08411214953271028,	0.140625,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4351464435146444,	0.22365591397849463,	0.29545454545454547,	[False, False, True, True, False, False, False, True, False]
0.43859649122807015,	0.16556291390728478,	0.24038461538461536,	0.5416666666666666,	0.325,	0.40624999999999994,	0.5652173913043478,	0.12149532710280374,	0.2,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.518918918918919,	0.2064516129032258,	0.2953846153846154,	[True, False, False, True, False, True, True, True, True]
0.5967741935483871,	0.24503311258278146,	0.3474178403755869,	0.44329896907216493,	0.26875,	0.3346303501945525,	0.5925925925925926,	0.14953271028037382,	0.23880597014925373,	0,	0.0,	0,	0.5161290322580645,	0.2064516129032258,	0.29493087557603687,	[True, False, True, False, True, True, True, False, True]
0.4675324675324675,	0.23841059602649006,	0.3157894736842105,	0.4166666666666667,	0.28125,	0.33582089552238803,	0.3409090909090909,	0.14018691588785046,	0.19867549668874174,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4315352697095436,	0.22365591397849463,	0.2946175637393768,	[True, True, True, True, False, False, False, False, True]
0.5205479452054794,	0.25165562913907286,	0.33928571428571425,	0.47368421052631576,	0.225,	0.30508474576271183,	0.45454545454545453,	0.14018691588785046,	0.21428571428571427,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5,	0.2086021505376344,	0.29438543247344456,	[True, True, False, True, False, False, False, True, True]
0.3763440860215054,	0.23178807947019867,	0.28688524590163933,	0.4857142857142857,	0.31875,	0.38490566037735846,	0.4444444444444444,	0.07476635514018691,	0.128,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4473684210526316,	0.21935483870967742,	0.2943722943722944,	[False, False, True, True, False, False, True, False, False]
0.4794520547945205,	0.23178807947019867,	0.3125,	0.42727272727272725,	0.29375,	0.3481481481481482,	0.32558139534883723,	0.1308411214953271,	0.18666666666666665,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4345991561181435,	0.221505376344086,	0.2934472934472935,	[True, True, True, True, False, False, False, True, True]
0.4897959183673469,	0.15894039735099338,	0.24,	0.5319148936170213,	0.3125,	0.3937007874015748,	0.65,	0.12149532710280374,	0.2047244094488189,	0.75,	0.1276595744680851,	0.2181818181818182,	0.543859649122807,	0.2,	0.29245283018867924,	[False, False, False, True, False, True, False, False, True]
0.4166666666666667,	0.23178807947019867,	0.2978723404255319,	0.49,	0.30625,	0.37692307692307697,	0.375,	0.08411214953271028,	0.13740458015267173,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.45662100456621,	0.21505376344086022,	0.29239766081871343,	[True, False, True, True, False, False, False, True, False]
0.2866666666666667,	0.2847682119205298,	0.2857142857142857,	0.3815789473684211,	0.3625,	0.3717948717948718,	0.3125,	0.09345794392523364,	0.14388489208633093,	0.4090909090909091,	0.19148936170212766,	0.2608695652173913,	0.33707865168539325,	0.25806451612903225,	0.29232643118148605,	[True, False, False, True, False, False, False, False, False]
0.4090909090909091,	0.23841059602649006,	0.3012552301255231,	0.48484848484848486,	0.3,	0.37065637065637064,	0.3448275862068966,	0.09345794392523364,	0.14705882352941177,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.44493392070484583,	0.2172043010752688,	0.2919075144508671,	[True, False, True, True, False, False, False, False, False]
0.4675324675324675,	0.23841059602649006,	0.3157894736842105,	0.4074074074074074,	0.275,	0.32835820895522394,	0.3409090909090909,	0.14018691588785046,	0.19867549668874174,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.42738589211618255,	0.221505376344086,	0.29178470254957506,	[False, True, True, True, False, False, False, False, True]
0.5294117647058824,	0.23841059602649006,	0.32876712328767127,	0.4868421052631579,	0.23125,	0.31355932203389836,	0.4375,	0.1308411214953271,	0.20143884892086328,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5053191489361702,	0.20430107526881722,	0.29096477794793263,	[True, True, False, True, False, False, True, False, True]
0.5873015873015873,	0.24503311258278146,	0.3457943925233645,	0.39285714285714285,	0.275,	0.32352941176470584,	0.5,	0.1588785046728972,	0.24113475177304963,	0,	0.0,	0,	0.4688995215311005,	0.210752688172043,	0.29080118694362017,	[True, False, True, False, True, True, True, True, False]
0.40963855421686746,	0.2251655629139073,	0.29059829059829057,	0.5277777777777778,	0.2375,	0.32758620689655177,	0.625,	0.14018691588785046,	0.22900763358778625,	0.8,	0.1702127659574468,	0.2807017543859649,	0.5026455026455027,	0.20430107526881722,	0.290519877675841,	[False, False, False, True, True, False, False, False, True]
0.4375,	0.23178807947019867,	0.30303030303030304,	0.5211267605633803,	0.23125,	0.3203463203463204,	0.5517241379310345,	0.14953271028037382,	0.2352941176470588,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5026455026455027,	0.20430107526881722,	0.290519877675841,	[True, False, False, True, True, False, False, True, True]
0.391304347826087,	0.17880794701986755,	0.24545454545454545,	0.5714285714285714,	0.325,	0.4143426294820718,	0.56,	0.1308411214953271,	0.2121212121212121,	0.5,	0.0425531914893617,	0.0784313725490196,	0.5026455026455027,	0.20430107526881722,	0.290519877675841,	[False, False, False, True, False, True, True, True, True]
0.5633802816901409,	0.26490066225165565,	0.3603603603603604,	0.39215686274509803,	0.25,	0.3053435114503817,	0.5862068965517241,	0.1588785046728972,	0.24999999999999997,	0.0,	0.0,	0,	0.47783251231527096,	0.2086021505376344,	0.2904191616766467,	[False, False, True, False, True, True, True, False, False]
0.40963855421686746,	0.2251655629139073,	0.29059829059829057,	0.5142857142857142,	0.225,	0.31304347826086953,	0.5806451612903226,	0.16822429906542055,	0.2608695652173913,	0.875,	0.14893617021276595,	0.25454545454545446,	0.4947916666666667,	0.20430107526881722,	0.28919330289193307,	[False, False, False, True, True, False, False, True, True]
0.49333333333333335,	0.24503311258278146,	0.3274336283185841,	0.47368421052631576,	0.225,	0.30508474576271183,	0.45161290322580644,	0.1308411214953271,	0.20289855072463767,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4896907216494845,	0.20430107526881722,	0.2883156297420334,	[True, True, False, True, False, False, True, True, True]
0.5522388059701493,	0.24503311258278146,	0.3394495412844037,	0.3805309734513274,	0.26875,	0.315018315018315,	0.5,	0.16822429906542055,	0.2517482517482517,	0.0,	0.0,	0,	0.45161290322580644,	0.210752688172043,	0.28739002932551316,	[True, False, True, False, True, True, True, False, False]
